646262400000000.25, -788918381465379.12, 203361700975521.5, -95155200000000.031, 57575476587771.555, -40538213159056.297, 31718400000000.004, -26940205375564.672, 24528422436706.961, -11894400000000, 94356353333333.375, -115184577584443.67, 29691451199565.355, -13892960000000.004, 8406201586616.8818, -5918707268654.1865, 4630986666666.667, -3933355146902.166, 3581227213817.7666, -1736620000000, 63448293333333.359, -77453871497512.375, 19965501406643.043, -9342080000000.002, 5652604464297.1572, -3979932051942.0557, 3114026666666.667, -2644916450545.5845, 2408134129059.8032, -1167760000000
1.9825795764924321e+018, -2.8645772287479332e+018, 1.0713293385388723e+018, -2.722847521959431e+017, 1.3221459296808808e+017, -84010780813614352, 62275666533839760, -51353795901488520, 46060381270217232, -22232998144469864, 2.8946288540223021e+017, -4.1823733075970509e+017, 1.564174700609847e+017, -39754434553951336, 19303748523695280, -12265839569590642, 9092444176755180, -7497816538744535, 6724961269293504, -3246088010967283.5, 1.946442970006728e+017, -2.8123643938682797e+017, 1.051802149223293e+017, -26732180036347736, 12980470900963020, -8247951086469791, 6114056392214548, -5041776693395399, 4522083571437725, -2182775584576450.2
-1.3614237609797155e+017, 5.2953761502699501e+017, -6.6987784901029965e+017, 3.3519009053551744e+017, -84010780813614352, 40326547720894824, -25807971515117244, 19622737949365564, -16883743284897136, 8045729489126739, -19877217276975668, 77314165742549440, -97804283540848336, 48938812804831712, -12265839569590644, 5887803445576101, -3768045424114113, 2864981771054212.5, -2465079891664822.5, 1174701939182075.2, -13366090018173868, 51988569858414352, -65766794202336184, 32908055902252816, -8247951086469793, 3959151312092425, -2533756794499370.5, 1926507303247842, -1657600220134809.5, 789907945606557.75
31718399999999988, -84010780813614336, 2.4503286237169152e+017, -3.5524608000000032e+017, 1.9812412657255174e+017, -51353795901488544, 25374720000000036, -16883743284897166, 13587971055756996, -6343680000000007, 4630986666666665, -12265839569590640, 35775572492259124, -51867050666666712, 28926748779965768, -7497816538744538, 3704789333333338.5, -2465079891664827, 1983886727775147.5, -926197333333334.37, 3114026666666665.5, -8247951086469790, 24056663250198960, -34877098666666696, 19451290527169344, -5041776693395401, 2491221333333337, -1657600220134812.7, 1334030222631725, -622805333333334
-12903985757558632, 30206513740233136, -51353795901488544, 1.7346544293064307e+017, -2.7175292224176867e+017, 1.6268936078041712e+017, -44465996288939728, 23365232004917284, -16883743284897136, 7633894018442075, -1884022712057058, 4410246493439237.5, -7497816538744538, 25326503018413148, -39676785699446824, 23753160959652272, -6492176021934567, 3411397733755335, -2465079891664822.5, 1114572658587812.4, -1266878397249686.2, 2965593765578309.5, -5041776693395401, 17030367705532666, -26679966410836004, 15972401125314426, -4365551169152900.5, 2293935240622663.5, -1657600220134809.5, 749475053720735.62
7633894018442076, -16883743284897140, 23365232004917284, -44465996288939728, 1.6268936078041712e+017, -2.7175292224176867e+017, 1.7346544293064307e+017, -51353795901488544, 30206513740233136, -12903985757558632, 1114572658587812.5, -2465079891664823, 3411397733755335, -6492176021934567, 23753160959652272, -39676785699446824, 25326503018413148, -7497816538744538, 4410246493439237.5, -1884022712057058, 749475053720735.62, -1657600220134810, 2293935240622663.5, -4365551169152900.5, 15972401125314426, -26679966410836004, 17030367705532666, -5041776693395401, 2965593765578309.5, -1266878397249686.2
-6343680000000006, 13587971055756996, -16883743284897160, 25374720000000032, -51353795901488544, 1.9812412657255171e+017, -3.5524608000000032e+017, 2.4503286237169152e+017, -84010780813614352, 31718399999999996, -926197333333334.25, 1983886727775147.5, -2465079891664826, 3704789333333338, -7497816538744538, 28926748779965764, -51867050666666712, 35775572492259124, -12265839569590642, 4630986666666666, -622805333333334, 1334030222631725, -1657600220134812, 2491221333333336.5, -5041776693395401, 19451290527169340, -34877098666666696, 24056663250198960, -8247951086469791, 3114026666666666
8045729489126739, -16883743284897136, 19622737949365564, -25807971515117244, 40326547720894824, -84010780813614352, 3.3519009053551744e+017, -6.6987784901029939e+017, 5.2953761502699501e+017, -1.3614237609797155e+017, 1174701939182075.2, -2465079891664822.5, 2864981771054212.5, -3768045424114113, 5887803445576101, -12265839569590644, 48938812804831712, -97804283540848304, 77314165742549440, -19877217276975668, 789907945606557.75, -1657600220134809.5, 1926507303247842, -2533756794499370.5, 3959151312092425, -8247951086469793, 32908055902252816, -65766794202336160, 51988569858414352, -13366090018173868
-22232998144469868, 46060381270217240, -51353795901488536, 62275666533839776, -84010780813614352, 1.3221459296808811e+017, -2.7228475219594317e+017, 1.0713293385388726e+018, -2.8645772287479337e+018, 1.9825795764924321e+018, -3246088010967284, 6724961269293505, -7497816538744537, 9092444176755182, -12265839569590644, 19303748523695284, -39754434553951344, 1.5641747006098474e+017, -4.1823733075970515e+017, 2.8946288540223021e+017, -2182775584576450.7, 4522083571437726, -5041776693395400, 6114056392214549, -8247951086469793, 12980470900963022, -26732180036347744, 1.0518021492232931e+017, -2.81236439386828e+017, 1.946442970006728e+017
11894400000000, -24528422436706.961, 26940205375564.672, -31718400000000.004, 40538213159056.297, -57575476587771.555, 95155200000000.031, -203361700975521.5, 788918381465379.12, -646262400000000.12, 1736620000000, -3581227213817.7666, 3933355146902.166, -4630986666666.667, 5918707268654.1865, -8406201586616.8818, 13892960000000.004, -29691451199565.355, 115184577584443.67, -94356353333333.344, 1167760000000, -2408134129059.8032, 2644916450545.5845, -3114026666666.667, 3979932051942.0557, -5652604464297.1572, 9342080000000.002, -19965501406643.043, 77453871497512.375, -63448293333333.344
94356353333333.375, -115184577584443.67, 29691451199565.355, -13892960000000.004, 8406201586616.8818, -5918707268654.1865, 4630986666666.667, -3933355146902.166, 3581227213817.7666, -1736620000000, 1822340000000000.8, -2224603385992468.5, 573442245991306.12, -268320000000000.06, 162352156035937.75, -114310235855087.12, 89440000000000, -75966378152444.781, 69165597972756.211, -33540000000000, -268613133333333.47, 327906804402789.69, -84525455448175.875, 39550400000000.008, -23930727161910.227, 16849342397745.371, -13183466666666.668, 11197453199465.012, -10195017389913.898, 4943800000000
2.8946288540223021e+017, -4.1823733075970509e+017, 1.564174700609847e+017, -39754434553951336, 19303748523695280, -12265839569590642, 9092444176755180, -7497816538744535, 6724961269293504, -3246088010967283.5, 5.5905063723732316e+018, -8.0775760233560064e+018, 3.0209498599840077e+018, -7.6779245600046515e+017, 3.728206087023872e+017, -2.3689480667277248e+017, 1.7560581917078506e+017, -1.4480817145345078e+017, 1.2988172482875018e+017, -62692927576466176, -8.240413060148713e+017, 1.1906356691791122e+018, -4.4528836964188838e+017, 1.1317269958184554e+017, -54953802185535536, 34918322755779744, -25884318688626328, 21344741742145796, -19144581729528180, 9240945001566294
-19877217276975668, 77314165742549440, -97804283540848336, 48938812804831712, -12265839569590644, 5887803445576101, -3768045424114113, 2864981771054212.5, -2465079891664822.5, 1174701939182075.2, -3.8389622800023258e+017, 1.4931977744153057e+018, -1.888931182388809e+018, 9.4517383277519296e+017, -2.3689480667277254e+017, 1.1371337861168386e+017, -72773688846602800, 55332478378204960, -47609021873776728, 22687463601805120, 56586349790922768, -2.2009753002845523e+017, 2.784286815591471e+017, -1.3931873567304709e+017, 34918322755779752, -16761365568886186, 10726850415021912, -8156013911931117, 7017575502074460, -3344134840626242
4630986666666665, -12265839569590640, 35775572492259124, -51867050666666712, 28926748779965768, -7497816538744538, 3704789333333338.5, -2465079891664827, 1983886727775147.5, -926197333333334.37, 89439999999999968, -2.3689480667277245e+017, 6.9094718556182182e+017, -1.0017280000000009e+018, 5.5867325844459456e+017, -1.4480817145345085e+017, 71552000000000104, -47609021873776816, 38315555993584344, -17888000000000020, -13183466666666662, 34918322755779740, -1.0184569755457766e+017, 1.4765482666666678e+017, -82348504922432512, 21344741742145804, -10546773333333348, 7017575502074473, -5647717522989931, 2636693333333336.5
-1884022712057058, 4410246493439237.5, -7497816538744538, 25326503018413148, -39676785699446824, 23753160959652272, -6492176021934567, 3411397733755335, -2465079891664822.5, 1114572658587812.4, -36386844423301432, 85176761404309536, -1.4480817145345085e+017, 4.8914034805402278e+017, -7.6629279425518912e+017, 4.5875379679304467e+017, -1.2538585515293235e+017, 65885616882308128, -47609021873776728, 21526164024965292, 5363425207510960, -12555064789225566, 21344741742145804, -72099345638326704, 1.1295164926174131e+017, -67620364358540680, 18481890003132588, -9711547786009390, 7017575502074460, -3172959144502785.5
1114572658587812.5, -2465079891664823, 3411397733755335, -6492176021934567, 23753160959652272, -39676785699446824, 25326503018413148, -7497816538744538, 4410246493439237.5, -1884022712057058, 21526164024965296, -47609021873776736, 65885616882308128, -1.2538585515293235e+017, 4.5875379679304467e+017, -7.6629279425518912e+017, 4.8914034805402278e+017, -1.4480817145345085e+017, 85176761404309536, -36386844423301432, -3172959144502785.5, 7017575502074462, -9711547786009390, 18481890003132588, -67620364358540680, 1.1295164926174131e+017, -72099345638326704, 21344741742145804, -12555064789225566, 5363425207510960
-926197333333334.25, 1983886727775147.5, -2465079891664826, 3704789333333338, -7497816538744538, 28926748779965764, -51867050666666712, 35775572492259124, -12265839569590642, 4630986666666666, -17888000000000018, 38315555993584344, -47609021873776800, 71552000000000088, -1.4480817145345085e+017, 5.586732584445945e+017, -1.0017280000000009e+018, 6.9094718556182182e+017, -2.3689480667277248e+017, 89439999999999984, 2636693333333336, -5647717522989931, 7017575502074470, -10546773333333346, 21344741742145804, -82348504922432512, 1.4765482666666678e+017, -1.0184569755457766e+017, 34918322755779744, -13183466666666664
1174701939182075.2, -2465079891664822.5, 2864981771054212.5, -3768045424114113, 5887803445576101, -12265839569590644, 48938812804831712, -97804283540848304, 77314165742549440, -19877217276975668, 22687463601805120, -47609021873776728, 55332478378204960, -72773688846602800, 1.1371337861168386e+017, -2.3689480667277254e+017, 9.4517383277519296e+017, -1.8889311823888082e+018, 1.4931977744153057e+018, -3.8389622800023258e+017, -3344134840626242, 7017575502074460, -8156013911931117, 10726850415021912, -16761365568886186, 34918322755779752, -1.3931873567304709e+017, 2.7842868155914701e+017, -2.2009753002845523e+017, 56586349790922768
-3246088010967284, 6724961269293505, -7497816538744537, 9092444176755182, -12265839569590644, 19303748523695284, -39754434553951344, 1.5641747006098474e+017, -4.1823733075970515e+017, 2.8946288540223021e+017, -62692927576466184, 1.2988172482875019e+017, -1.4480817145345082e+017, 1.7560581917078509e+017, -2.3689480667277254e+017, 3.7282060870238726e+017, -7.6779245600046528e+017, 3.0209498599840082e+018, -8.0775760233560074e+018, 5.5905063723732316e+018, 9240945001566294, -19144581729528180, 21344741742145800, -25884318688626336, 34918322755779752, -54953802185535544, 1.1317269958184557e+017, -4.4528836964188845e+017, 1.1906356691791124e+018, -8.240413060148713e+017
1736620000000, -3581227213817.7666, 3933355146902.166, -4630986666666.667, 5918707268654.1865, -8406201586616.8818, 13892960000000.004, -29691451199565.355, 115184577584443.67, -94356353333333.344, 33540000000000, -69165597972756.211, 75966378152444.781, -89440000000000, 114310235855087.12, -162352156035937.75, 268320000000000.06, -573442245991306.12, 2224603385992468.5, -1822340000000000.2, -4943800000000, 10195017389913.898, -11197453199465.012, 13183466666666.668, -16849342397745.371, 23930727161910.227, -39550400000000.008, 84525455448175.875, -327906804402789.69, 268613133333333.37
63448293333333.359, -77453871497512.375, 19965501406643.043, -9342080000000.002, 5652604464297.1572, -3979932051942.0557, 3114026666666.667, -2644916450545.5845, 2408134129059.8032, -1167760000000, -268613133333333.47, 327906804402789.69, -84525455448175.875, 39550400000000.008, -23930727161910.227, 16849342397745.371, -13183466666666.668, 11197453199465.012, -10195017389913.898, 4943800000000, 1089166000000000.5, -1329588535348987, 342731760976199.25, -160368000000000.03, 97033730467990.703, -68320303755249.75, 53456000000000, -45403160895763.508, 41338508555810.109, -20046000000000
1.946442970006728e+017, -2.8123643938682797e+017, 1.051802149223293e+017, -26732180036347736, 12980470900963020, -8247951086469791, 6114056392214548, -5041776693395399, 4522083571437725, -2182775584576450.2, -8.240413060148713e+017, 1.1906356691791122e+018, -4.4528836964188838e+017, 1.1317269958184554e+017, -54953802185535536, 34918322755779744, -25884318688626328, 21344741742145796, -19144581729528180, 9240945001566294, 3.3413026458137687e+018, -4.8277605534941716e+018, 1.805544451199744e+018, -4.588899097491152e+017, 2.2282534055003142e+017, -1.4158596584861053e+017, 1.0495510587649245e+017, -86548139682643840, 77626984374392544, -37469959039887928
-13366090018173868, 51988569858414352, -65766794202336184, 32908055902252816, -8247951086469793, 3959151312092425, -2533756794499370.5, 1926507303247842, -1657600220134809.5, 789907945606557.75, 56586349790922768, -2.2009753002845523e+017, 2.784286815591471e+017, -1.3931873567304709e+017, 34918322755779752, -16761365568886186, 10726850415021912, -8156013911931117, 7017575502074460, -3344134840626242, -2.294449548745576e+017, 8.9244611168542694e+017, -1.1289658462184276e+018, 5.6490622098424326e+017, -1.4158596584861056e+017, 67963577449308728, -43494972171109120, 33070806844648080, -28454694468745628, 13559716617823060
3114026666666665.5, -8247951086469790, 24056663250198960, -34877098666666696, 19451290527169344, -5041776693395401, 2491221333333337, -1657600220134812.7, 1334030222631725, -622805333333334, -13183466666666662, 34918322755779740, -1.0184569755457766e+017, 1.4765482666666678e+017, -82348504922432512, 21344741742145804, -10546773333333348, 7017575502074473, -5647717522989931, 2636693333333336.5, 53455999999999984, -1.4158596584861051e+017, 4.1296145741718189e+017, -5.9870720000000051e+017, 3.339047149308391e+017, -86548139682643872, 42764800000000064, -28454694468745680, 22900227651979480, -10691200000000012
-1266878397249686.2, 2965593765578309.5, -5041776693395401, 17030367705532666, -26679966410836004, 15972401125314426, -4365551169152900.5, 2293935240622663.5, -1657600220134809.5, 749475053720735.62, 5363425207510960, -12555064789225566, 21344741742145804, -72099345638326704, 1.1295164926174131e+017, -67620364358540680, 18481890003132588, -9711547786009390, 7017575502074460, -3172959144502785.5, -21747486085554576, 50907971350947792, -86548139682643872, 2.9234667313926477e+017, -4.5799360028740371e+017, 2.7418540878095926e+017, -74939918079775856, 39378147764542296, -28454694468745628, 12865637568409490
749475053720735.62, -1657600220134810, 2293935240622663.5, -4365551169152900.5, 15972401125314426, -26679966410836004, 17030367705532666, -5041776693395401, 2965593765578309.5, -1266878397249686.2, -3172959144502785.5, 7017575502074462, -9711547786009390, 18481890003132588, -67620364358540680, 1.1295164926174131e+017, -72099345638326704, 21344741742145804, -12555064789225566, 5363425207510960, 12865637568409490, -28454694468745632, 39378147764542296, -74939918079775856, 2.7418540878095926e+017, -4.5799360028740371e+017, 2.9234667313926477e+017, -86548139682643872, 50907971350947792, -21747486085554576
-622805333333334, 1334030222631725, -1657600220134812, 2491221333333336.5, -5041776693395401, 19451290527169340, -34877098666666696, 24056663250198960, -8247951086469791, 3114026666666666, 2636693333333336, -5647717522989931, 7017575502074470, -10546773333333346, 21344741742145804, -82348504922432512, 1.4765482666666678e+017, -1.0184569755457766e+017, 34918322755779744, -13183466666666664, -10691200000000010, 22900227651979480, -28454694468745668, 42764800000000056, -86548139682643872, 3.3390471493083904e+017, -5.9870720000000051e+017, 4.1296145741718189e+017, -1.4158596584861053e+017, 53455999999999992
789907945606557.75, -1657600220134809.5, 1926507303247842, -2533756794499370.5, 3959151312092425, -8247951086469793, 32908055902252816, -65766794202336160, 51988569858414352, -13366090018173868, -3344134840626242, 7017575502074460, -8156013911931117, 10726850415021912, -16761365568886186, 34918322755779752, -1.3931873567304709e+017, 2.7842868155914701e+017, -2.2009753002845523e+017, 56586349790922768, 13559716617823060, -28454694468745628, 33070806844648080, -43494972171109120, 67963577449308728, -1.4158596584861056e+017, 5.6490622098424326e+017, -1.1289658462184273e+018, 8.9244611168542694e+017, -2.294449548745576e+017
-2182775584576450.7, 4522083571437726, -5041776693395400, 6114056392214549, -8247951086469793, 12980470900963022, -26732180036347744, 1.0518021492232931e+017, -2.81236439386828e+017, 1.946442970006728e+017, 9240945001566294, -19144581729528180, 21344741742145800, -25884318688626336, 34918322755779752, -54953802185535544, 1.1317269958184557e+017, -4.4528836964188845e+017, 1.1906356691791124e+018, -8.240413060148713e+017, -37469959039887928, 77626984374392560, -86548139682643856, 1.0495510587649248e+017, -1.4158596584861056e+017, 2.2282534055003146e+017, -4.5888990974911526e+017, 1.8055444511997443e+018, -4.8277605534941716e+018, 3.3413026458137687e+018
1167760000000, -2408134129059.8032, 2644916450545.5845, -3114026666666.667, 3979932051942.0557, -5652604464297.1572, 9342080000000.002, -19965501406643.043, 77453871497512.375, -63448293333333.344, -4943800000000, 10195017389913.898, -11197453199465.012, 13183466666666.668, -16849342397745.371, 23930727161910.227, -39550400000000.008, 84525455448175.875, -327906804402789.69, 268613133333333.37, 20046000000000, -41338508555810.109, 45403160895763.508, -53456000000000, 68320303755249.75, -97033730467990.703, 160368000000000.03, -342731760976199.25, 1329588535348987, -1089166000000000.1
